id,name
13,Canterbury Region
18,Marlborough Region
01,Northland Region
02,Auckland Region
16,Tasman Region
07,Taranaki Region
09,Wellington Region
12,West Coast Region
05,Gisborne Region
03,Waikato Region
06,"Hawke's Bay Region"
08,Manawatu-Wanganui Region
17,Nelson Region
14,Otago Region
04,Bay of Plenty Region
99,Area Outside Region
15,Southland Region
